"Type","TG2ID","TherapeuticGrp2","District","YearDisp","NumDisps","NumPpl","NHIComp"
"Initial dispensings","4525","Vaccinations","Whanganui",2021,"842","841",100
"Initial dispensings","4525","Vaccinations","New Zealand",2021,"126936","126147",100
"Initial dispensings","4525","Vaccinations","Auckland",2022,"22298","21945",100
"Initial dispensings","4525","Vaccinations","Bay of Plenty",2022,"12704","12598",100
"Initial dispensings","4525","Vaccinations","Canterbury",2022,"31276","30992",100
"Initial dispensings","4525","Vaccinations","Capital & Coast",2022,"17323","17173",100
"Initial dispensings","4525","Vaccinations","Counties Manukau",2022,"26367","25583",100
"Initial dispensings","4525","Vaccinations","Hawke's Bay",2022,"10706","10660",100
"Initial dispensings","4525","Vaccinations","Hutt Valley",2022,"11503","11302",100
"Initial dispensings","4525","Vaccinations","Lakes",2022,"6082","6051",100
"Initial dispensings","4525","Vaccinations","MidCentral",2022,"8911","8790",100
"Initial dispensings","4525","Vaccinations","Nelson Marlborough",2022,"8790","8764",100
"Initial dispensings","4525","Vaccinations","Northland",2022,"6812","6790",100
"Initial dispensings","4525","Vaccinations","South Canterbury",2022,"2517","2508",100
"Initial dispensings","4525","Vaccinations","Southern",2022,"14553","14442",100
"Initial dispensings","4525","Vaccinations","Tairawhiti",2022,"2035","2026",100
"Initial dispensings","4525","Vaccinations","Taranaki",2022,"5429","5412",100
"Initial dispensings","4525","Vaccinations","Waikato",2022,"24990","24775",100
"Initial dispensings","4525","Vaccinations","Wairarapa",2022,"3800","3783",100
"Initial dispensings","4525","Vaccinations","Waitemata",2022,"35153","34554",100
"Initial dispensings","4525","Vaccinations","West Coast",2022,"786","784",100
"Initial dispensings","4525","Vaccinations","Whanganui",2022,"1557","1553",100
"Initial dispensings","4525","Vaccinations","New Zealand",2022,"253592","250485",100
"Initial dispensings","4525","Vaccinations","Auckland",2023,"29989","28702",100
"Initial dispensings","4525","Vaccinations","Bay of Plenty",2023,"17131","16688",100
"Initial dispensings","4525","Vaccinations","Canterbury",2023,"45204","42955",100
"Initial dispensings","4525","Vaccinations","Capital & Coast",2023,"24845","23983",100
"Initial dispensings","4525","Vaccinations","Counties Manukau",2023,"33847","31503",100
"Initial dispensings","4525","Vaccinations","Hawke's Bay",2023,"14477","14043",100
"Initial dispensings","4525","Vaccinations","Hutt Valley",2023,"16141","15257",100
"Initial dispensings","4525","Vaccinations","Lakes",2023,"7295","7041",100
"Initial dispensings","4525","Vaccinations","MidCentral",2023,"9761","9492",100
"Initial dispensings","4525","Vaccinations","Nelson Marlborough",2023,"11619","11359",100
"Initial dispensings","4525","Vaccinations","Northland",2023,"8674","8413",100
"Initial dispensings","4525","Vaccinations","South Canterbury",2023,"3863","3797",100
"Initial dispensings","4525","Vaccinations","Southern",2023,"20060","19708",100
"Initial dispensings","4525","Vaccinations","Tairawhiti",2023,"1761","1715",100
"Initial dispensings","4525","Vaccinations","Taranaki",2023,"5625","5522",100
"Initial dispensings","4525","Vaccinations","Waikato",2023,"30949","29700",100
"Initial dispensings","4525","Vaccinations","Wairarapa",2023,"4621","4515",100
"Initial dispensings","4525","Vaccinations","Waitemata",2023,"47848","46046",100
"Initial dispensings","4525","Vaccinations","West Coast",2023,"1030","997",100
"Initial dispensings","4525","Vaccinations","Whanganui",2023,"2133","2087",100
"Initial dispensings","4525","Vaccinations","New Zealand",2023,"336874","323524",100
"Initial dispensings","4525","Vaccinations","Auckland",2024,"27928","25649",100
"Initial dispensings","4525","Vaccinations","Bay of Plenty",2024,"18094","17080",100
"Initial dispensings","4525","Vaccinations","Canterbury",2024,"47445","44343",100
"Initial dispensings","4525","Vaccinations","Capital & Coast",2024,"24471","22894",100
"Initial dispensings","4525","Vaccinations","Counties Manukau",2024,"32338","29474",100
"Initial dispensings","4525","Vaccinations","Hawke's Bay",2024,"13855","13090",100
"Initial dispensings","4525","Vaccinations","Hutt Valley",2024,"16894","15453",100
"Initial dispensings","4525","Vaccinations","Lakes",2024,"8208","7781",100
"Initial dispensings","4525","Vaccinations","MidCentral",2024,"11208","10668",100
"Initial dispensings","4525","Vaccinations","Nelson Marlborough",2024,"12258","11750",100
"Initial dispensings","4525","Vaccinations","Northland",2024,"10809","10331",100
"Initial dispensings","4525","Vaccinations","South Canterbury",2024,"3820","3706",100
"Initial dispensings","4525","Vaccinations","Southern",2024,"20828","19469",100
"Initial dispensings","4525","Vaccinations","Tairawhiti",2024,"2599","2504",100
"Initial dispensings","4525","Vaccinations","Taranaki",2024,"5916","5773",100
"Initial dispensings","4525","Vaccinations","Waikato",2024,"32186","30049",100
"Initial dispensings","4525","Vaccinations","Wairarapa",2024,"4206","3931",100
"Initial dispensings","4525","Vaccinations","Waitemata",2024,"46627","43322",100
"Initial dispensings","4525","Vaccinations","West Coast",2024,"1254","1203",100
"Initial dispensings","4525","Vaccinations","Whanganui",2024,"3042","2848",100
"Initial dispensings","4525","Vaccinations","New Zealand",2024,"343986","321318",100
"Initial dispensings","4525","Vaccinations","Auckland",2025,"30693","27416",100
"Initial dispensings","4525","Vaccinations","Bay of Plenty",2025,"19795","18352",100
"Initial dispensings","4525","Vaccinations","Canterbury",2025,"50785","47181",100
"Initial dispensings","4525","Vaccinations","Capital & Coast",2025,"28782","25512",100
"Initial dispensings","4525","Vaccinations","Counties Manukau",2025,"34936","31123",100
"Initial dispensings","4525","Vaccinations","Hawke's Bay",2025,"14843","13738",100
"Initial dispensings","4525","Vaccinations","Hutt Valley",2025,"18647","16249",100
"Initial dispensings","4525","Vaccinations","Lakes",2025,"9474","8169",100
"Initial dispensings","4525","Vaccinations","MidCentral",2025,"11865","11136",100
"Initial dispensings","4525","Vaccinations","Nelson Marlborough",2025,"13495","12586",100
"Initial dispensings","4525","Vaccinations","Northland",2025,"11194","10342",100
"Initial dispensings","4525","Vaccinations","South Canterbury",2025,"3944","3754",100
"Initial dispensings","4525","Vaccinations","Southern",2025,"22197","20562",100
"Initial dispensings","4525","Vaccinations","Tairawhiti",2025,"2606","2454",100
"Initial dispensings","4525","Vaccinations","Taranaki",2025,"7017","6587",100
"Initial dispensings","4525","Vaccinations","Waikato",2025,"34923","31490",100
"Initial dispensings","4525","Vaccinations","Wairarapa",2025,"4491","4114",100
"Initial dispensings","4525","Vaccinations","Waitemata",2025,"51477","45927",100
"Initial dispensings","4525","Vaccinations","West Coast",2025,"1263","1157",100
"Initial dispensings","4525","Vaccinations","Whanganui",2025,"3898","3511",100
"Initial dispensings","4525","Vaccinations","New Zealand",2025,"376325","341360",100
"Initial dispensings","740","Vasodilators","Auckland",2021,"676","228",100
"Initial dispensings","740","Vasodilators","Bay of Plenty",2021,"840","239",100
"Initial dispensings","740","Vasodilators","Canterbury",2021,"1264","343",100
"Initial dispensings","740","Vasodilators","Capital & Coast",2021,"514","167",100
"Initial dispensings","740","Vasodilators","Counties Manukau",2021,"658","182",100
"Initial dispensings","740","Vasodilators","Hawke's Bay",2021,"358","97",100
"Initial dispensings","740","Vasodilators","Hutt Valley",2021,"398","110",100
"Initial dispensings","740","Vasodilators","Lakes",2021,"198","59",100
"Initial dispensings","740","Vasodilators","MidCentral",2021,"806","219",100
"Initial dispensings","740","Vasodilators","Nelson Marlborough",2021,"849","233",100
"Initial dispensings","740","Vasodilators","Northland",2021,"422","123",100
"Initial dispensings","740","Vasodilators","South Canterbury",2021,"165","47",100
"Initial dispensings","740","Vasodilators","Southern",2021,"1881","528",100
"Initial dispensings","740","Vasodilators","Tairawhiti",2021,"109","28",100
"Initial dispensings","740","Vasodilators","Taranaki",2021,"291","66",100
"Initial dispensings","740","Vasodilators","Waikato",2021,"1199","333",100
"Initial dispensings","740","Vasodilators","Wairarapa",2021,"173","47",100
"Initial dispensings","740","Vasodilators","Waitemata",2021,"968","262",100
"Initial dispensings","740","Vasodilators","West Coast",2021,"143","38",100
"Initial dispensings","740","Vasodilators","Whanganui",2021,"384","100",100
"Initial dispensings","740","Vasodilators","New Zealand",2021,"12296","3449",100
"Initial dispensings","740","Vasodilators","Auckland",2022,"893","286",100
"Initial dispensings","740","Vasodilators","Bay of Plenty",2022,"942","252",100
"Initial dispensings","740","Vasodilators","Canterbury",2022,"1529","424",100
"Initial dispensings","740","Vasodilators","Capital & Coast",2022,"529","166",100
"Initial dispensings","740","Vasodilators","Counties Manukau",2022,"764","220",100
"Initial dispensings","740","Vasodilators","Hawke's Bay",2022,"436","139",100
"Initial dispensings","740","Vasodilators","Hutt Valley",2022,"397","115",100
"Initial dispensings","740","Vasodilators","Lakes",2022,"262","73",100
"Initial dispensings","740","Vasodilators","MidCentral",2022,"795","212",100
"Initial dispensings","740","Vasodilators","Nelson Marlborough",2022,"878","230",100
"Initial dispensings","740","Vasodilators","Northland",2022,"460","141",100
"Initial dispensings","740","Vasodilators","South Canterbury",2022,"178","51",100
"Initial dispensings","740","Vasodilators","Southern",2022,"2020","523",100
"Initial dispensings","740","Vasodilators","Tairawhiti",2022,"116","31",100
"Initial dispensings","740","Vasodilators","Taranaki",2022,"303","82",100
"Initial dispensings","740","Vasodilators","Waikato",2022,"1279","364",100
"Initial dispensings","740","Vasodilators","Wairarapa",2022,"193","56",100
"Initial dispensings","740","Vasodilators","Waitemata",2022,"1122","354",100
"Initial dispensings","740","Vasodilators","West Coast",2022,"114","34",100
"Initial dispensings","740","Vasodilators","Whanganui",2022,"422","119",100
"Initial dispensings","740","Vasodilators","New Zealand",2022,"13632","3872",100
"Initial dispensings","740","Vasodilators","Auckland",2023,"1214","456",100
"Initial dispensings","740","Vasodilators","Bay of Plenty",2023,"1008","284",100
"Initial dispensings","740","Vasodilators","Canterbury",2023,"1661","479",100
"Initial dispensings","740","Vasodilators","Capital & Coast",2023,"644","219",100
"Initial dispensings","740","Vasodilators","Counties Manukau",2023,"956","288",100
"Initial dispensings","740","Vasodilators","Hawke's Bay",2023,"606","218",100
"Initial dispensings","740","Vasodilators","Hutt Valley",2023,"428","118",100
"Initial dispensings","740","Vasodilators","Lakes",2023,"264","90",100
"Initial dispensings","740","Vasodilators","MidCentral",2023,"918","242",100
"Initial dispensings","740","Vasodilators","Nelson Marlborough",2023,"972","250",100
"Initial dispensings","740","Vasodilators","Northland",2023,"562","161",100
"Initial dispensings","740","Vasodilators","South Canterbury",2023,"172","53",100
"Initial dispensings","740","Vasodilators","Southern",2023,"2205","576",100
"Initial dispensings","740","Vasodilators","Tairawhiti",2023,"131","37",100
"Initial dispensings","740","Vasodilators","Taranaki",2023,"346","101",100
"Initial dispensings","740","Vasodilators","Waikato",2023,"1371","391",100
"Initial dispensings","740","Vasodilators","Wairarapa",2023,"214","57",100
"Initial dispensings","740","Vasodilators","Waitemata",2023,"1430","466",100
"Initial dispensings","740","Vasodilators","West Coast",2023,"127","39",100
"Initial dispensings","740","Vasodilators","Whanganui",2023,"416","112",100
"Initial dispensings","740","Vasodilators","New Zealand",2023,"15645","4637",100
"Initial dispensings","740","Vasodilators","Auckland",2024,"1725","621",100
"Initial dispensings","740","Vasodilators","Bay of Plenty",2024,"1117","319",100
"Initial dispensings","740","Vasodilators","Canterbury",2024,"2081","617",100
"Initial dispensings","740","Vasodilators","Capital & Coast",2024,"836","293",100
"Initial dispensings","740","Vasodilators","Counties Manukau",2024,"1087","342",100
"Initial dispensings","740","Vasodilators","Hawke's Bay",2024,"676","223",100
"Initial dispensings","740","Vasodilators","Hutt Valley",2024,"483","144",100
"Initial dispensings","740","Vasodilators","Lakes",2024,"317","99",100
"Initial dispensings","740","Vasodilators","MidCentral",2024,"980","265",100
"Initial dispensings","740","Vasodilators","Nelson Marlborough",2024,"1023","285",100
"Initial dispensings","740","Vasodilators","Northland",2024,"588","176",100
"Initial dispensings","740","Vasodilators","South Canterbury",2024,"157","48",100
"Initial dispensings","740","Vasodilators","Southern",2024,"2302","616",100
"Initial dispensings","740","Vasodilators","Tairawhiti",2024,"163","53",100
"Initial dispensings","740","Vasodilators","Taranaki",2024,"480","133",100
"Initial dispensings","740","Vasodilators","Waikato",2024,"1496","449",100
"Initial dispensings","740","Vasodilators","Wairarapa",2024,"240","68",100
"Initial dispensings","740","Vasodilators","Waitemata",2024,"1734","593",100
"Initial dispensings","740","Vasodilators","West Coast",2024,"158","49",100
"Initial dispensings","740","Vasodilators","Whanganui",2024,"461","139",100
"Initial dispensings","740","Vasodilators","New Zealand",2024,"18104","5532",100
"Initial dispensings","740","Vasodilators","Auckland",2025,"2378","849",100
"Initial dispensings","740","Vasodilators","Bay of Plenty",2025,"1130","317",100
"Initial dispensings","740","Vasodilators","Canterbury",2025,"2469","761",100
"Initial dispensings","740","Vasodilators","Capital & Coast",2025,"1047","371",100
"Initial dispensings","740","Vasodilators","Counties Manukau",2025,"1315","441",100
"Initial dispensings","740","Vasodilators","Hawke's Bay",2025,"823","247",100
"Initial dispensings","740","Vasodilators","Hutt Valley",2025,"532","172",100
"Initial dispensings","740","Vasodilators","Lakes",2025,"437","137",100
"Initial dispensings","740","Vasodilators","MidCentral",2025,"1009","269",100
